symbol,entry,entry_signal,net_cash,buy_notional,buys,sells,entry_reason,exit,exit_signal,pnl,exit_reason,return_on_buys
sh688300,2026-03-03,2026-03-02,613422.01120981853,1730799.0700000001,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-12,2026-03-11,613422.01120981853,FULL_EXIT_RETRY,0.35441549619611162
bj920045,2026-02-10,2026-02-09,-117217.0864994307,719745.02599999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-18,2026-03-17,-117217.0864994307,FULL_EXIT_RETRY,-0.16285918243974182
sz300776,2026-02-10,2026-02-09,-113338.58571682207,710665.95599999989,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-03-19,2026-03-18,-113338.58571682207,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.15948222193553632
sh688268,2026-03-13,2026-03-12,495005.96743309661,1753551.7999999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-04-09,2026-04-08,495005.96743309661,FULL_EXIT_RETRY,0.28228762186158213
sz300502,2026-03-20,2026-03-19,467099.11224790942,2014412.3999999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-04-21,2026-04-20,467099.11224790942,FULL_EXIT_RETRY,0.23187859260988936
sh688409,2026-04-10,2026-04-09,239096.4155363522,1120992.6727999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-04-28,2026-04-27,239096.4155363522,EXPECTED_RETURN_LEADER_REPLACEMENT,0.2132899004050941
sh688347,2026-04-29,2026-04-28,820875.83629950369,1350639.2299399998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-05-28,2026-05-27,820875.83629950369,FULL_EXIT_RETRY,0.6077683944779021
sz300054,2025-12-04,2025-12-03,1262215.1455507965,1348034.6879999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-06-01,2026-05-29,1262215.1455507965,FULL_EXIT_RETRY,0.93633728923064397
sh688019,2026-04-10,2026-04-09,408734.83344464074,1133362.7304999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-06-29,2026-06-26,408734.83344464074,EXPECTED_RETURN_LEADER_REPLACEMENT,0.36063902795208491
sz300223,2026-06-02,2026-06-01,1764147.1285251006,2648701.0549999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-03,2026-07-02,1764147.1285251006,FULL_EXIT_RETRY,0.66604237016287249
sh688037,2026-07-06,2026-07-03,225276.87150843535,4412177.2694999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-13,2026-07-10,225276.87150843535,FULL_EXIT_RETRY,0.051057982884256226
sh688249,2026-06-30,2026-06-29,-170481.27222624933,1559338.4406599996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-13,2026-07-10,-170481.27222624933,FULL_EXIT_RETRY,-0.10932923076923062
sh688256,2026-04-22,2026-04-21,1487050.451122887,2461828.7093399996,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-13,2026-07-10,1487050.451122887,FULL_EXIT_RETRY,0.60404302114161124
sz300308,2026-05-29,2026-05-28,-168164.80378631945,2144141.9999999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-13,2026-07-10,-168164.80378631945,FULL_EXIT_RETRY,-0.078429881876442648
sh600206,2026-07-14,2026-07-13,-400561.33271047147,2936045.1119999997,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-16,2026-07-15,-400561.33271047147,FULL_EXIT_RETRY,-0.13642887538523335
sh688072,2026-07-14,2026-07-13,-255608.90368865244,2849326.48,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-16,2026-07-15,-255608.90368865244,FULL_EXIT_RETRY,-0.089708534800354803
sh688082,2026-07-14,2026-07-13,-487524.28359930683,2952172.9036799995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-16,2026-07-15,-487524.28359930683,FULL_EXIT_RETRY,-0.16514082999393045
sz002409,2026-07-14,2026-07-13,-409181.21532287961,3049286.2399999993,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-16,2026-07-15,-409181.21532287961,FULL_EXIT_RETRY,-0.13418917842323641
sh688498,2026-07-17,2026-07-16,-222715.17574019916,5985729.7499999991,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-20,2026-07-17,-222715.17574019916,FULL_EXIT_RETRY,-0.037207689795918236
sh688041,2026-07-22,2026-07-21,-802753.81174858194,4997590.5979999993,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-07-30,2026-07-29,-802753.81174858194,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.16062816591455858
sh688012,2026-07-22,2026-07-21,-698302.74979848228,4937589.8371799998,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-08-03,2026-07-31,-698302.74979848228,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.14142583179758469
sz002371,2026-07-23,2026-07-22,-24581.666532059928,229660.43099999995,1,1,FUNDED_EXPECTED_RETURN_ENTRY,2026-08-03,2026-07-31,-24581.666532059928,FULL_EXIT_RETRY|OBSERVED_TREND_EXIT,-0.10703483584449049
bj920045,2026-08-13,2026-08-12,-179084.648172474,2167700.4348999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-08-20,2026-08-19,-179084.648172474,FULL_EXIT_RETRY,-0.082615035403051679
sh688019,2026-08-19,2026-08-18,-64590.83551982115,2080550.4719999996,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-08-20,2026-08-19,-64590.83551982115,FULL_EXIT_RETRY,-0.03104507022977002
sh688120,2026-08-21,2026-08-20,-111630.15671633114,2060456.6482500001,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-08-25,2026-08-24,-111630.15671633114,FULL_EXIT_RETRY,-0.054177386751204676
sh688498,2026-08-14,2026-08-13,-29619.992685887497,2185251.8687999998,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-08-25,2026-08-24,-29619.992685887497,FULL_EXIT_RETRY,-0.013554498274907276
sz300394,2026-08-21,2026-08-20,-205401.66124499985,2072820.75,1,1,FUNDED_EXPECTED_RETURN_ENTRY|WAIT_FOR_OBSERVED_RISING_TREND,2026-08-25,2026-08-24,-205401.66124499985,FULL_EXIT_RETRY,-0.09909282374995515
