date,symbol,signal,actual_units,target_units,stop,price,health,health_closes,entry,readmit,score,risk_cap,cash_fraction,occupied,cut,restoration_witness,held_symbols
2025-02-18,sh603986,2025-01-27,0,0,111.00000000000001,122.38,False,0,False,True,1.1851877550565557,1,0.75440196331123144,2,False,False,sh601869 sh688205
2025-02-19,sh603986,2025-01-27,0,0,111.00000000000001,126.42,False,0,False,True,1.4010118225844046,1,0.75049289111329287,2,False,False,sh601869 sh688205
2025-02-20,sh603986,2025-01-27,0,0,111.00000000000001,127.3,False,0,False,True,1.5171402049026714,1,0.74815489626126841,2,False,False,sh601869 sh688205
2025-02-21,sh603986,2025-01-27,0,0,111.00000000000001,136.96000000000001,True,1,False,True,1.5664540131509543,1,0.74299699489036397,2,False,False,sh601869 sh688205
2025-02-24,sh603986,2025-01-27,0,0,111.00000000000001,141.91,True,2,True,True,1.7242785249687906,1,0.74088474827305351,2,True,False,sh601869 sh688205
2025-02-25,sh603986,2025-01-27,0,0,111.00000000000001,135.91,True,3,False,True,1.328297537230466,1,0.83352032241265006,1,False,True,sh601869
2025-02-26,sh603986,2025-01-27,0,0,111.00000000000001,135.68000000000001,True,4,True,True,1.3688075731979639,1,0.42473019299013021,2,False,False,sh601869 sh688256
2025-02-27,sh603986,2025-01-27,0,0,111.00000000000001,132.65000000000001,True,5,True,True,1.3297249961072415,1,0.42941657520999155,2,False,False,sh601869 sh688256
2025-02-28,sh603986,2025-01-27,0,0,111.00000000000001,130.74000000000001,False,0,False,True,1.2535770155836738,1,0.36678183066113135,2,True,False,sh601869 sh688256
2025-03-03,sh603986,2025-01-27,0,0,111.00000000000001,128.49000000000001,False,0,False,True,1.1956967317516738,1,0.64363501909933385,1,False,False,sh688256
2025-03-04,sh603986,2025-01-27,0,0,111.00000000000001,133.41,True,1,False,True,1.442524653450985,1,0.19196845804929596,2,False,False,sh600206 sh688256
2025-03-05,sh603986,2025-01-27,0,0,111.00000000000001,134.78999999999999,True,2,False,True,1.4584627485306059,1,0.19249428756087431,2,False,False,sh600206 sh688256
2025-03-06,sh603986,2025-01-27,0,0,111.00000000000001,136.63999999999999,True,3,False,True,1.6228548502574556,1,0.1835304210705323,2,False,False,sh600206 sh688256
2025-03-07,sh603986,2025-01-27,0,0,111.00000000000001,133.59,False,0,False,True,1.6966709356158733,1,0.1890326377276009,2,False,False,sh600206 sh688256
2025-03-10,sh603986,2025-01-27,0,0,111.00000000000001,131.43000000000001,False,0,False,True,1.4973940037966822,1,0.1851255706050044,2,False,False,sh600206 sh688256
2025-09-04,sh601869,2025-09-04,41047.386380101481,0,75.560299999999998,85.704999999999998,True,14,True,False,3.2997221565727455,0,0.21430416956951118,2,True,False,sh601869 sh688498
2025-09-04,sh688498,2025-09-04,15003.621518671236,0,208.68940000000001,249.941,True,7,True,False,2.4698101892359925,0,0.21430416956951118,2,True,False,sh601869 sh688498
2025-09-05,sh601869,2025-09-04,0,0,75.560299999999998,89.555000000000007,True,15,True,True,3.4865935844027049,0,1,0,False,False,
2025-09-05,sh688498,2025-09-04,0,0,208.68940000000001,257.04399999999998,True,8,True,True,2.5935514256878158,0,1,0,False,False,
2025-09-08,sh601869,2025-09-04,0,0,75.560299999999998,83.674999999999997,False,0,False,True,3.121947313330411,0,1,0,False,False,
2025-09-08,sh688498,2025-09-04,0,0,208.68940000000001,222.977,False,0,False,True,1.9794790944576488,0,1,0,False,False,
2025-09-09,sh601869,2025-09-04,0,0,75.560299999999998,88.415000000000006,True,1,True,True,3.3824648110655766,0,1,0,False,False,
2025-09-09,sh688498,2025-09-04,0,0,208.68940000000001,221.672,False,0,False,True,1.9002540094049125,0,1,0,False,False,
2025-09-10,sh601869,2025-09-04,0,0,75.560299999999998,87.314999999999998,False,0,False,True,3.1751702639333472,0,1,0,False,False,
